numero_finess_etablissement;rsej;activite;libactivite;forme;libforme;numero finess etablissement juridique;raison_sociale;rslongue;code_commune;departement;libelle_departement;categetab;categorie;coordyet;coordxet;longitude;latitude;groupe_activites;code_insee
110000023;CH CARCASSONNE;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;110780061;CH CARCASSONNE;CENTRE HOSPITALIER CARCASSONNE ANTOINE GAYRAUD;069;11;AUDE;355;Centre Hospitalier (C.H.);6235737.7;651208.7;2.3998936658471974;43.219177962311534;Insuffisance rénale;11069
110000023;CH CARCASSONNE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);110780061;CH CARCASSONNE;CENTRE HOSPITALIER CARCASSONNE ANTOINE GAYRAUD;069;11;AUDE;355;Centre Hospitalier (C.H.);6235737.7;651208.7;2.3998936658471974;43.219177962311534;Médecine;11069
110000023;CH CARCASSONNE;14;Médecine d'urgence;14;Non saisonnier;110780061;CH CARCASSONNE;CENTRE HOSPITALIER CARCASSONNE ANTOINE GAYRAUD;069;11;AUDE;355;Centre Hospitalier (C.H.);6235737.7;651208.7;2.3998936658471974;43.219177962311534;Médecine d'urgence;11069
110000023;CH CARCASSONNE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;110780061;CH CARCASSONNE;CENTRE HOSPITALIER CARCASSONNE ANTOINE GAYRAUD;069;11;AUDE;355;Centre Hospitalier (C.H.);6235737.7;651208.7;2.3998936658471974;43.219177962311534;Médecine;11069
110000023;CH CARCASSONNE;18;Traitement du cancer;15;Forme non précisée;110780061;CH CARCASSONNE;CENTRE HOSPITALIER CARCASSONNE ANTOINE GAYRAUD;069;11;AUDE;355;Centre Hospitalier (C.H.);6235737.7;651208.7;2.3998936658471974;43.219177962311534;Cancer;11069
110000049;CH CASTELNAUDARY;14;Médecine d'urgence;14;Non saisonnier;110780087;CH JP CASSABEL CASTELNAUDARY;CENTRE HOSPITALIER JEAN PIERRE CASSABEL (HOP PROXIMITE);076;11;AUDE;355;Centre Hospitalier (C.H.);6246812.6;615665.7;1.9609816736342132;43.315478073346675;Médecine d'urgence;11076
110000049;CH CASTELNAUDARY;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);110780087;CH JP CASSABEL CASTELNAUDARY;CENTRE HOSPITALIER JEAN PIERRE CASSABEL (HOP PROXIMITE);076;11;AUDE;355;Centre Hospitalier (C.H.);6246812.6;615665.7;1.9609816736342132;43.315478073346675;Médecine;11076
110000049;CH CASTELNAUDARY;50;Soins de suite et de réadaptation non spécialisés;01;Hospitalisation complète (24 heures consécutives ou plus);110780087;CH JP CASSABEL CASTELNAUDARY;CENTRE HOSPITALIER JEAN PIERRE CASSABEL (HOP PROXIMITE);076;11;AUDE;355;Centre Hospitalier (C.H.);6246812.6;615665.7;1.9609816736342132;43.315478073346675;Soins de suite;11076
110000049;CH CASTELNAUDARY;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;01;Hospitalisation complète (24 heures consécutives ou plus);110780087;CH JP CASSABEL CASTELNAUDARY;CENTRE HOSPITALIER JEAN PIERRE CASSABEL (HOP PROXIMITE);076;11;AUDE;355;Centre Hospitalier (C.H.);6246812.6;615665.7;1.9609816736342132;43.315478073346675;Soins de suite;11076
110000056;CH NARBONNE;18;Traitement du cancer;00;Pas de forme;110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Cancer;11262
110000056;CH NARBONNE;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Hospitalisation complète (24 heures consécutives ou plus);110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Gynécologie;11262
110000056;CH NARBONNE;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Chirurgie;11262
110000056;CH NARBONNE;02;Chirurgie;07;Chirurgie ambulatoire;110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Chirurgie;11262
110000056;CH NARBONNE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Médecine;11262
110000056;CH NARBONNE;14;Médecine d'urgence;14;Non saisonnier;110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Médecine d'urgence;11262
110000056;CH NARBONNE;18;Traitement du cancer;15;Forme non précisée;110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Cancer;11262
110000056;CH NARBONNE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);110780137;CH NARBONNE;CENTRE HOSPITALIER DE NARBONNE HOTEL DIEU;262;11;AUDE;355;Centre Hospitalier (C.H.);6231220.1;700139.9;3.0017195166916246;43.18021007474647;Médecine;11262
110000189;CH LIMOUX QUILLAN;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);110780707;CH LIMOUX QUILLAN SITE DE LIMOUX;CH LIMOUX QUILLAN SITE DE LIMOUX (HOP PROXIMITE);206;11;AUDE;355;Centre Hospitalier (C.H.);6217680.5;636371.4;2.2196084048204328;43.055602163502236;Médecine;11206
110000189;CH LIMOUX QUILLAN;50;Soins de suite et de réadaptation non spécialisés;01;Hospitalisation complète (24 heures consécutives ou plus);110780707;CH LIMOUX QUILLAN SITE DE LIMOUX;CH LIMOUX QUILLAN SITE DE LIMOUX (HOP PROXIMITE);206;11;AUDE;355;Centre Hospitalier (C.H.);6217680.5;636371.4;2.2196084048204328;43.055602163502236;Soins de suite;11206
110000247;CH LEZIGNAN CORBIERES;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;110780772;CH LEZIGNAN CORBIERES;CENTRE HOSPITALIER DE LEZIGNAN CORBIERES (HOP PROXIMITE);203;11;AUDE;355;Centre Hospitalier (C.H.);6232885.2;680360.5;2.7585482643236765;43.19491734518516;Médecine;11203
110000247;CH LEZIGNAN CORBIERES;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);110780772;CH LEZIGNAN CORBIERES;CENTRE HOSPITALIER DE LEZIGNAN CORBIERES (HOP PROXIMITE);203;11;AUDE;355;Centre Hospitalier (C.H.);6232885.2;680360.5;2.7585482643236765;43.19491734518516;Médecine;11203
110002953;CH NARBONNE;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;110780137;HJ PSY GEN PSYCHOTIQUE CH NARBONNE;CH NARBONNE HOSPIT JOUR PSY GEN PSYCHOTIQUES CHRONI GRAVES;262;11;AUDE;355;Centre Hospitalier (C.H.);6231868.2;699739.1;2.9967929437689396;43.1860395898605;Psychiatrie;11262
110006996;CH NARBONNE;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;110780137;HJ PSY GEN CTRE ALCOOLOGIE CH NARBONNE;CH NARBONNE HJ PSY GEN POUR PATIENTS ALCOOLIQUES;262;11;AUDE;355;Centre Hospitalier (C.H.);6231868.2;699739.1;2.9967929437689396;43.1860395898605;Psychiatrie;11262
110007598;CH CARCASSONNE;14;Médecine d'urgence;14;Non saisonnier;110780061;CH CARCASSONNE SMUR ANTENNE QUILLAN;CH CARCASSONNE SMUR ANTENNE QUILLAN;304;11;AUDE;355;Centre Hospitalier (C.H.);6197645.4;633310.0;2.1846009654393574;42.87515389066553;Médecine d'urgence;11304
110787256;CH NARBONNE;04;Psychiatrie;09;Placement familial thérapeutique;110780137;HC HDJ EA ELISE SAUNIER NARBONNE;HC HDJ EA ELISE ELISE SAUNIER NARBONNE;262;11;AUDE;355;Centre Hospitalier (C.H.);6231168.1;699838.3;2.998012554692682;43.1797423401961;Psychiatrie;11262
110787256;CH NARBONNE;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;110780137;HC HDJ EA ELISE SAUNIER NARBONNE;HC HDJ EA ELISE ELISE SAUNIER NARBONNE;262;11;AUDE;355;Centre Hospitalier (C.H.);6231168.1;699838.3;2.998012554692682;43.1797423401961;Psychiatrie;11262
110788114;CH NARBONNE;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;110780137;HDJ EA BROSSOLETTE NARBONNE;HDJ ENF ADO BROSSOLETTE NARBONNE;262;11;AUDE;355;Centre Hospitalier (C.H.);6231434.9;699137.3;2.9893961641077365;43.182141653769214;Psychiatrie;11262
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;14;Médecine d'urgence;14;Non saisonnier;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Médecine d'urgence;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;02;Chirurgie;07;Chirurgie ambulatoire;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Chirurgie;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;18;Traitement du cancer;15;Forme non précisée;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Cancer;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;18;Traitement du cancer;00;Pas de forme;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Cancer;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;14;Médecine d'urgence;00;Pas de forme;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Médecine d'urgence;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Chirurgie;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Médecine;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;11;Activités interventionnelles sous imagerie médicale, par voie endovasculaire, en cardiologie;00;Pas de forme;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Autres;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Médecine;12202
120000039;CH DE RODEZ HOPITAL JACQUES PUEL;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;120780044;CH DE RODEZ HOPITAL JACQUES PUEL;CENTRE HOSPITALIER DE RODEZ  HOPITAL JACQUES PUEL;202;12;AVEYRON;355;Centre Hospitalier (C.H.);6362381.0;664521.4;2.5548474073050036;44.35956178525444;Insuffisance rénale;12202
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;18;Traitement du cancer;15;Forme non précisée;120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Cancer;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;18;Traitement du cancer;00;Pas de forme;120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Cancer;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Chirurgie;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Médecine;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;02;Chirurgie;07;Chirurgie ambulatoire;120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Chirurgie;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;14;Médecine d'urgence;14;Non saisonnier;120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Médecine d'urgence;12300
120000054;CH VILLEFRANCHE ROUERGUE CHARTREUSE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);120780069;CH VILLEFRANCHE SITE CHARTREUSE;CH VILLEFRANCHE DE ROUERGUE SITE LA CHARTREUSE;300;12;AVEYRON;355;Centre Hospitalier (C.H.);6360462.7;622875.4;2.032645024167933;44.338941760848805;Médecine;12300
120000070;CH PIERRE DELPECH DECAZEVILLE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);120780085;CH PIERRE DELPECH DECAZEVILLE;CENTRE HOSPITALIER PIERRE DELPECH DECAZEVILLE;089;12;AVEYRON;355;Centre Hospitalier (C.H.);6385841.8;640594.6;2.2518614856311254;44.56912310226635;Médecine;12089
120000070;CH PIERRE DELPECH DECAZEVILLE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;120780085;CH PIERRE DELPECH DECAZEVILLE;CENTRE HOSPITALIER PIERRE DELPECH DECAZEVILLE;089;12;AVEYRON;355;Centre Hospitalier (C.H.);6385841.8;640594.6;2.2518614856311254;44.56912310226635;Médecine;12089
120000070;CH PIERRE DELPECH DECAZEVILLE;14;Médecine d'urgence;14;Non saisonnier;120780085;CH PIERRE DELPECH DECAZEVILLE;CENTRE HOSPITALIER PIERRE DELPECH DECAZEVILLE;089;12;AVEYRON;355;Centre Hospitalier (C.H.);6385841.8;640594.6;2.2518614856311254;44.56912310226635;Médecine d'urgence;12089
120000070;CH PIERRE DELPECH DECAZEVILLE;02;Chirurgie;07;Chirurgie ambulatoire;120780085;CH PIERRE DELPECH DECAZEVILLE;CENTRE HOSPITALIER PIERRE DELPECH DECAZEVILLE;089;12;AVEYRON;355;Centre Hospitalier (C.H.);6385841.8;640594.6;2.2518614856311254;44.56912310226635;Chirurgie;12089
120001839;CH MILLAU;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;120004528;HJ PSY GEN SITE STE ANNE CH MILLAU;HOPITAL DE JOUR PSY GENERALE SITE SAINTE ANNE CH MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6333745.0;706031.8;3.0753393993805664;44.10268276813234;Psychiatrie;12145
120001888;CH MILLAU;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;120004528;HJ PSY GEN ST AFFRIQUE CH MILLAU;HOPITAL DE JOUR PSY GENERALE SAINT AFFRIQUE CH MILLAU;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317171.4;691597.4;2.895322891419108;43.95349531696631;Psychiatrie;12208
120004569;CH MILLAU;14;Médecine d'urgence;14;Non saisonnier;120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Médecine d'urgence;12145
120004569;CH MILLAU;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Médecine;12145
120004569;CH MILLAU;18;Traitement du cancer;00;Pas de forme;120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Cancer;12145
120004569;CH MILLAU;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Hospitalisation complète (24 heures consécutives ou plus);120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Gynécologie;12145
120004569;CH MILLAU;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Chirurgie;12145
120004569;CH MILLAU;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Médecine;12145
120004569;CH MILLAU;02;Chirurgie;07;Chirurgie ambulatoire;120004528;CH MILLAU;CENTRE HOSPITALIER COMMUNAL DE MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6332662.1;704156.5;3.0519073298361516;44.09294983777149;Chirurgie;12145
120004668;CH ST AFFRIQUE;14;Médecine d'urgence;14;Non saisonnier;120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Médecine d'urgence;12208
120004668;CH ST AFFRIQUE;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Hospitalisation complète (24 heures consécutives ou plus);120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Gynécologie;12208
120004668;CH ST AFFRIQUE;02;Chirurgie;01;Hospitalisation complète (24 heures consécutives ou plus);120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Chirurgie;12208
120004668;CH ST AFFRIQUE;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Médecine;12208
120004668;CH ST AFFRIQUE;02;Chirurgie;07;Chirurgie ambulatoire;120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Chirurgie;12208
120004668;CH ST AFFRIQUE;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;120004619;CH EMILE BOREL ST AFFRIQUE;CENTRE HOSPITALIER EMILE BOREL SAINT AFFRIQUE;208;12;AVEYRON;355;Centre Hospitalier (C.H.);6317689.8;689929.1;2.8745294731334026;43.958138864729115;Médecine;12208
120007778;CH MILLAU;04;Psychiatrie;03;Hospitalisation à temps partiel de jour;120004528;HJ PIJ CH MILLAU;HOPITAL JOUR PSY INFANTO JUVENILE CH MILLAU;145;12;AVEYRON;355;Centre Hospitalier (C.H.);6333922.5;706514.4;3.081369531305389;44.10427603309194;Psychiatrie;12145
130000409;CHI AIX PERTUIS;51;Soins de suite et de réadaptation spécialisés - Affections de l'appareil locomoteur;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;52;Soins de suite et de réadaptation spécialisés - Affections du système nerveux;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;14;Médecine d'urgence;14;Non saisonnier;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Médecine d'urgence;13001
130000409;CHI AIX PERTUIS;50;Soins de suite et de réadaptation non spécialisés;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;52;Soins de suite et de réadaptation spécialisés - Affections du système nerveux;02;Hospitalisation à temps partiel de jour ou de nuit;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Gynécologie;13001
130000409;CHI AIX PERTUIS;01;Médecine;05;Hospitalisation à domicile (au domicile du patient);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Médecine;13001
130000409;CHI AIX PERTUIS;50;Soins de suite et de réadaptation non spécialisés;02;Hospitalisation à temps partiel de jour ou de nuit;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;02;Hospitalisation à temps partiel de jour ou de nuit;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Gynécologie;13001
130000409;CHI AIX PERTUIS;51;Soins de suite et de réadaptation spécialisés - Affections de l'appareil locomoteur;02;Hospitalisation à temps partiel de jour ou de nuit;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Soins de suite;13001
130000409;CHI AIX PERTUIS;01;Médecine;01;Hospitalisation complète (24 heures consécutives ou plus);130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Médecine;13001
130000409;CHI AIX PERTUIS;01;Médecine;02;Hospitalisation à temps partiel de jour ou de nuit;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Médecine;13001
130000409;CHI AIX PERTUIS;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;00;Pas de forme;130041916;CHI SITE D'AIX EN PROVENCE;CHI SITE D'AIX EN PROVENCE;001;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6273734.0;897398.9;5.441622359874376;43.53520976583193;Insuffisance rénale;13001
130000516;CH LOUIS BRUNET D'ALLAUCH;50;Soins de suite et de réadaptation non spécialisés;02;Hospitalisation à temps partiel de jour ou de nuit;130781339;CH LOUIS BRUNET D'ALLAUCH;CENTRE HOSPITALIER LOUIS BRUNET D'ALLAUCH;002;13;BOUCHES DU RHONE;355;Centre Hospitalier (C.H.);6251711.5;900442.8;5.470727375407315;43.336326715196016;Soins de suite;13002
