nofinessej;nofinesset;libde_equipement;libta_equipement;lib_categorie_etablissement;coordyet;coordxet;raison_sociale;raison_sociale_longue;capinstot;commune;departement;libdepartement;client;longitude;latitude;groupe;groupe_equipement;code_insee
750810699;340008119;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6248921.6;717687.7;CADA LA CIMADE;CADA FOYER AFIH ROTONDE SOLIDARITE;40;032;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.2180003696992263;43.339222114819165;Social / Hébergement;Hébergement;34032
750810699;340008119;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6248921.6;717687.7;CADA LA CIMADE;CADA FOYER AFIH ROTONDE SOLIDARITE;50;032;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.2180003696992263;43.339222114819165;Social / Hébergement;Hébergement;34032
340787589;340012939;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6280055.1;770142.8;CADA L'ASTROLABE;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE L'ASTROLABE ADAGES;195;172;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.8686966728558647;43.616073956811164;Social / Hébergement;Hébergement;34172
340789023;340023175;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6279690.8;772146.0;CADA LA NORIA;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE LA NORIA;145;172;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.8934525433801452;43.612595175999665;Social / Hébergement;Hébergement;34172
750015968;340023183;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6279351.8;770517.1;CADA SOS SOLIDARITE ELISA;CADA SOS SOLIDARITÉ ELISA;115;172;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.8732355639962646;43.6097090997723;Social / Hébergement;Hébergement;34172
750015968;340024322;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6256896.9;756573.6;CADA ESPERAN' THAU;CENTRE D'ACCUEIL POUR DEMANDEUR D'ASILE ESPERAN'THAU;116;301;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.6981205675582363;43.40893908078177;Social / Hébergement;Hébergement;34301
340789569;340798610;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6251401.3;717609.1;CADA FJT CLAPAREDE;CENTRE ACCUEIL DEMANDEUR D'ASILE;80;032;34;HERAULT;Personnes et Familles  Demandeurs d'Asile;3.2171156658285494;43.36153138540496;Social / Hébergement;Hébergement;34032
460785116;460003239;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6390572.6;623416.4;CADA PAYSAGES LOT;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE PAYSAGE LOT;120;102;46;LOT;Personnes et Familles  Demandeurs d'Asile;2.0348139236888585;44.61003189024588;Social / Hébergement;Hébergement;46102
460000128;460006927;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6405920.6;572762.8;CADA WELCOME;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE;129;127;46;LOT;Personnes et Familles  Demandeurs d'Asile;1.392628568322553;44.740761246285665;Social / Hébergement;Hébergement;46127
750806598;480000918;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6417315.4;752139.8;CADA LE CHAMBON;ASSOCIATION FRANCE TERRE D'ASILE;100;038;48;LOZERE;Personnes et Familles  Demandeurs d'Asile;3.6599544115728473;44.85304876297953;Social / Hébergement;Hébergement;48038
650005093;650001431;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6226234.2;486998.8;PYRENEES TERRE D'ACCUEIL LA RAMONDIA;CENTRE D'ACCUEIL POUR DEMANDEUR D'ASILE LA RAMONDIA;68;258;65;HAUTES PYRENEES;Personnes et Familles  Demandeurs d'Asile;0.3849800923260966;43.10363761540307;Social / Hébergement;Hébergement;65258
650005093;650005127;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6241182.0;460647.4;ASSO PYRENEES TERRE D'ACCUEIL A TARBES;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE - CADA TARBES;80;440;65;HAUTES PYRENEES;Personnes et Familles  Demandeurs d'Asile;0.05490478922124068;43.22966243295296;Social / Hébergement;Hébergement;65440
750806598;650005614;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6226794.5;452477.0;CADA FTA LOURDES;;120;286;65;HAUTES PYRENEES;Personnes et Familles  Demandeurs d'Asile;-0.038720157670471954;43.097560365562;Social / Hébergement;Hébergement;65286
750808511;660005703;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6178910.1;691443.7;CADA ADOMA;CADA ADOMA;85;136;66;PYRENEES ORIENTALES;Personnes et Familles  Demandeurs d'Asile;2.8956836099257757;42.70973544732126;Social / Hébergement;Hébergement;66136
750808511;660005703;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6178910.1;691443.7;CADA ADOMA;CADA ADOMA;55;136;66;PYRENEES ORIENTALES;Personnes et Familles  Demandeurs d'Asile;2.8956836099257757;42.70973544732126;Social / Hébergement;Hébergement;66136
660784638;660790403;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6162987.7;647467.5;CADA LA ROTJA FUILLA;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE DE FUILLA;50;085;66;PYRENEES ORIENTALES;Personnes et Familles  Demandeurs d'Asile;2.361120391315559;42.56472572551753;Social / Hébergement;Hébergement;66085
660784638;660790403;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6162987.7;647467.5;CADA LA ROTJA FUILLA;CENTRE D'ACCUEIL POUR DEMANDEURS D'ASILE DE FUILLA;142;085;66;PYRENEES ORIENTALES;Personnes et Familles  Demandeurs d'Asile;2.361120391315559;42.56472572551753;Social / Hébergement;Hébergement;66085
810001149;810003178;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6314306.7;631938.7;CADA DU CASAR;COM ALBIGEOIS SOLIDARITE AVEC REFUGIES;170;004;81;TARN;Personnes et Familles  Demandeurs d'Asile;2.1525275106880697;43.924477300078685;Social / Hébergement;Hébergement;81004
750721300;810010892;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6266773.0;649546.6;CADA FOCH;;35;163;81;TARN;Personnes et Familles  Demandeurs d'Asile;2.3764372356712036;43.49824911898922;Social / Hébergement;Hébergement;81163
750721300;810010892;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6266773.0;649546.6;CADA FOCH;;45;163;81;TARN;Personnes et Familles  Demandeurs d'Asile;2.3764372356712036;43.49824911898922;Social / Hébergement;Hébergement;81163
810001172;810011296;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6306811.8;604677.8;CADA LE RELAIS DE MONTANS;CENTRE ACCUEIL POUR DEMANDEURS D'ASILE LE RELAIS DE MONTANS;60;171;81;TARN;Personnes et Familles  Demandeurs d'Asile;1.8145302565320993;43.85387571724896;Social / Hébergement;Hébergement;81171
690053426;810013599;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6297843.2;634685.8;CADA HABITAT ET HUMANISME TARN;CADA HABITAT ET HUMANISME DU TARN;50;222;81;TARN;Personnes et Familles  Demandeurs d'Asile;2.188836667114823;43.77658831343175;Social / Hébergement;Hébergement;81222
750808511;820001220;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6323311.4;588549.8;CADA DE LA BROUSSE DU GANDIL;CENTRE ACCUEIL DEMANDEURS ASILE DE LA BROUSSE DU GANDIL;40;115;82;TARN ET GARONNE;Personnes et Familles  Demandeurs d'Asile;1.610382743026421;43.999978037434616;Social / Hébergement;Hébergement;82115
750808511;820001220;Accueil Temporaire d'Urgence Pr Adultes & Familles;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6323311.4;588549.8;CADA DE LA BROUSSE DU GANDIL;CENTRE ACCUEIL DEMANDEURS ASILE DE LA BROUSSE DU GANDIL;33;115;82;TARN ET GARONNE;Personnes et Familles Réfugiées;1.610382743026421;43.999978037434616;Social / Hébergement;Hébergement;82115
750808511;820001220;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement de Nuit Eclaté;Centre Accueil Demandeurs Asile (C.A.D.A.);6323311.4;588549.8;CADA DE LA BROUSSE DU GANDIL;CENTRE ACCUEIL DEMANDEURS ASILE DE LA BROUSSE DU GANDIL;20;115;82;TARN ET GARONNE;Personnes et Familles  Demandeurs d'Asile;1.610382743026421;43.999978037434616;Social / Hébergement;Hébergement;82115
750808511;820001220;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6323311.4;588549.8;CADA DE LA BROUSSE DU GANDIL;CENTRE ACCUEIL DEMANDEURS ASILE DE LA BROUSSE DU GANDIL;60;115;82;TARN ET GARONNE;Personnes et Familles  Demandeurs d'Asile;1.610382743026421;43.999978037434616;Social / Hébergement;Hébergement;82115
820005411;820003069;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Accueil Demandeurs Asile (C.A.D.A.);6325679.4;567415.8;CADA AMAR;CENTRE D'ACCUEIL DE DEMANDEURS D'ASILE;185;121;82;TARN ET GARONNE;Personnes et Familles  Demandeurs d'Asile;1.3463260115378195;44.017620877734956;Social / Hébergement;Hébergement;82121
090002825;090781832;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6207927.6;586329.0;CAMSP DE FOIX;CENTRE D'ACTION MEDICO SOCIALE PRECOCE;40;122;09;ARIEGE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.6080564320385073;42.96170629330998;Médico-social handicap;Social;09122
090002825;090784109;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6224615.0;586737.3;CAMSP DE PAMIERS;CENTRE D'ACTION MEDICO SOCIALE PRECOCE;30;225;09;ARIEGE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.6094570318684402;43.11182974140759;Médico-social handicap;Social;09225
110786704;110003506;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6231818.6;698701.8;CAMSP NARBONNE;CAMSP NARBONNE;35;262;11;AUDE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.9840422836415015;43.18559231306955;Médico-social handicap;Social;11262
110780061;110791373;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6235393.4;648152.3;CAMSP CH CARCASSONNE;CAMSP CH CARCASSONNE;50;069;11;AUDE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.3623373985330782;43.215865575526905;Médico-social handicap;Social;11069
120784632;120006044;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6362030.9;666441.6;CAMSP RODEZ;CENTRE D'ACTION MEDICO-SOCIALE PRECOCE RODEZ;;202;12;AVEYRON;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.5789632499010633;44.35650518130692;Médico-social handicap;Social;12202
300780053;300012085;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6341377.1;828592.7;CAMSP CH LOUIS PASTEUR;CAMSP DU CH LOUIS PASTEUR DE BAGNOLS SUR CEZE;35;028;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.607889714197599;44.1596174791717;Médico-social handicap;Social;30028
300784162;300784725;Accompagnement précoce de jeunes enfants;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6337796.8;787796.1;CAMSP D'ALES;CENTRE D'ACTION MEDICO SOCIALE PRECOCE D'ALES;80;007;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.097238554882217;44.133686550333955;Médico-social handicap;Enfance;30007
300784667;300784733;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6305190.0;810562.0;CAMSP NIMES;CENTRE D'ACTION MEDICO SOCIALE PRECOCE DE NIMES;6;189;30;GARD;Troubles du spectre de l'autisme;4.374612006492262;43.837059800644624;Médico-social handicap;Social;30189
300784667;300784733;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6305190.0;810562.0;CAMSP NIMES;CENTRE D'ACTION MEDICO SOCIALE PRECOCE DE NIMES;55;189;30;GARD;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.374612006492262;43.837059800644624;Médico-social handicap;Social;30189
310781406;310012018;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6280804.7;570005.3;CAMSP - CHU TOULOUSE;CAMSP - CHU TOULOUSE;;555;31;HAUTE GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.3900251001659307;43.61436576907773;Médico-social handicap;Social;31555
320783038;320002769;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6285712.1;505528.9;CAMSP DU GERS;CENTRE D'ACTION MEDICO-SOCIALE PRECOCE AUCH;;013;32;GERS;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);0.5900485414321881;43.6437418796575;Médico-social handicap;Social;32013
340015171;340008234;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6249306.2;720410.1;CAMSP CSRE ALEXANDRE JOLLIEN BEZIERS;CAMSP  ALEXANDRE JOLLIEN BEZIERS;;032;34;HERAULT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.2515687576335286;43.34260912091315;Médico-social handicap;Social;34032
340015171;340017979;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6256736.6;754134.7;CAMSP CSRE ALEXANDRE JOLLIEN -SETE;CAMSP CSRE ALEXANDRE JOLLIEN -ANTENNE DE SETE;;301;34;HERAULT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.6680091747816674;43.407686812458536;Médico-social handicap;Social;34301
340780477;340026996;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6286229.1;791023.7;CAMSP DE LUNEL;CAMSP DE LUNEL;21;145;34;HERAULT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);4.1283615337298185;43.669246771851704;Médico-social handicap;Social;34145
340780477;340027002;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6283922.4;744484.0;CAMSP DE GIGNAC;CAMSP DE GIGNAC;10;114;34;HERAULT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.5512681135663007;43.65294586205042;Médico-social handicap;Social;34114
340780477;340784941;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6281637.1;769049.9;CAMSP CHU MONTPELLIER;CENTRE D'ACTION MEDICO SOCIALE PRECOCE CHU MONTPELLIER;60;172;34;HERAULT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);3.855374746335579;43.63041495136752;Médico-social handicap;Social;34172
310782446;460782642;Action Médico-Sociale Précoce;Accueil de jour et accompagnement en milieu ordinaire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6375509.3;575132.6;CAMSP CAHORS;CENTRE D'ACTION MEDICO SOCIALE PRECOCE CAHORS;30;042;46;LOT;Déficience Motrice;1.4301946329775435;44.46746705145259;Médico-social handicap;Social;46042
310782446;460787153;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6390713.0;621557.9;CAMSP FIGEAC;CENTRE ACTION MEDICO-SOCIALE PRECOCE FIGEAC;15;102;46;LOT;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.0113714418968724;44.61108876320188;Médico-social handicap;Social;46102
480780097;480001312;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6380595.4;739250.3;CAMSP MENDE;CENTRE D'ACTION MEDICO SOCIALE PRECOCE MENDE;23;095;48;LOZERE;Enfants d'Age Préscolaire;3.4939046840711194;44.52332166370225;Médico-social handicap;Social;48095
650003379;650001118;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6242458.2;462320.0;CAMSP DES HAUTES-PYRENEES;CENTRE D'ACTION MEDICO-SOCIALE PRECOCE DES HAUTES-PYRENEES;;440;65;HAUTES PYRENEES;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);0.07488484064229989;43.241693309971936;Médico-social handicap;Social;65440
660784620;660003955;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6180334.1;687611.3;CAMSP PERPIGNAN;CAMSP PERPIGNAN;96;172;66;PYRENEES ORIENTALES;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.848926774388692;42.72248310588193;Médico-social handicap;Social;66172
810100008;810004184;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6313964.0;631468.8;CAMSP SPECIALISE;CENTRE D'ACTION MEDICO SOCIALE PRECOCE SPECIALISE ALBI;15;004;81;TARN;Déficience Auditive;2.1467230646392577;43.92134780783916;Médico-social handicap;Social;81004
310781562;810010140;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6278894.8;639923.4;C.A.M.S.P. DE CASTRES;CENTRE D'ACTION MEDICO SOCIALE PRECOCE DE CASTRES;50;065;81;TARN;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.256097449610915;43.606559295330364;Médico-social handicap;Social;81065
810100008;810010157;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6313469.4;631708.6;C.A.M.S.P. POLYVALENT;CENTRE D'ACTION MEDICO SOCIALE PRECOCE POLYVALENT ALBI;100;004;81;TARN;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.1497748715341953;43.9169202006908;Médico-social handicap;Social;81004
820007987;820008126;Action Médico-Sociale Précoce;Traitement et Cure Ambulatoire;Centre Action Médico-Sociale Précoce (C.A.M.S.P.);6325404.0;568912.8;CAMSP L'ESCABELLE;CENTRE D'ACTION MEDICO-SOCIALE PRECOCE L'ESCABELLE;;121;82;TARN ET GARONNE;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);1.3650632871632;44.01542335669593;Médico-social handicap;Social;82121
810000455;810000562;Hébergement Accueil Mère Enfant;Hébergement Complet Internat;Centre Hospitalier (C.H.);6289805.0;604727.6;CH LAVAUR SITE GUIRAUD;CENTRE HOSPITALIER DE LAVAUR SITE GUIRAUD;9;140;81;TARN;Personnes seules en Difficulté avec Enfant;1.818314455344509;43.700860640239505;Hopitaux cliniques;Enfance;81140
090784380;090002403;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;6;225;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;1;225;09;ARIEGE;Femmes Victimes de Violence;1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;6;225;09;ARIEGE;Tous publics en difficulté;1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement de Stabilisation Adultes,familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;6;225;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;33;225;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;19;225;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090002403;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6225315.1;587555.4;CHRS DE PAMIERS ASSOC HERISSON BELLOR;;20;225;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.619348641214024;43.11825481390956;Social / Hébergement;Hébergement;09225
090784380;090780198;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6240175.4;592590.9;CHRS HERISSON-BELLOR MAZERES;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE;3;185;09;ARIEGE;Femmes Victimes de Violence;1.6781109830568601;43.25267640440907;Social / Hébergement;Hébergement;09185
090784380;090780198;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6240175.4;592590.9;CHRS HERISSON-BELLOR MAZERES;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE;6;185;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.6781109830568601;43.25267640440907;Social / Hébergement;Hébergement;09185
090784380;090780198;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6240175.4;592590.9;CHRS HERISSON-BELLOR MAZERES;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE;36;185;09;ARIEGE;Adultes en Difficulté d'Insertion Sociale (SAI);1.6781109830568601;43.25267640440907;Social / Hébergement;Hébergement;09185
090784380;090780198;Hébergement Réadapt. Sociale Pers.Familles en Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6240175.4;592590.9;CHRS HERISSON-BELLOR MAZERES;CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE;39;185;09;ARIEGE;Personnes seules en Difficulté avec Enfant;1.6781109830568601;43.25267640440907;Social / Hébergement;Hébergement;09185
110791803;110791811;Veille sociale;Permanence téléphonique;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6234641.5;647182.3;AUDE URGENCE ACCUEIL AGAPE;AUDE URGENCE ACCUEIL;;069;11;AUDE;Tous publics en difficulté;2.350484195430734;43.209031313674615;Social / Hébergement;Social;11069
110791803;110791811;Hébergement d'Urgence Adultes, Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6234641.5;647182.3;AUDE URGENCE ACCUEIL AGAPE;AUDE URGENCE ACCUEIL;15;069;11;AUDE;Tous publics en difficulté;2.350484195430734;43.209031313674615;Social / Hébergement;Hébergement;11069
110791803;110791811;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6234641.5;647182.3;AUDE URGENCE ACCUEIL AGAPE;AUDE URGENCE ACCUEIL;56;069;11;AUDE;Tous publics en difficulté;2.350484195430734;43.209031313674615;Social / Hébergement;Hébergement;11069
110787447;110791845;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement de Nuit Eclaté;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6234420.7;649658.0;CHRS A.D.A.F.F.;ASSOCIATION DEPARTEMENTALE D'AIDE AUX FEMMES ET FAMILLES;67;069;11;AUDE;Tous publics en difficulté;2.3809486623988967;43.20722415769691;Social / Hébergement;Hébergement;11069
120001599;120001649;Soutien et accompagnement social;Accueil de Jour;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;2;145;12;AVEYRON;Tous publics en difficulté;3.0842839839406633;44.11548570818638;Social / Hébergement;Social;12145
120001599;120001649;Hébergement d'insertion Adultes,Familles Difficulté;Hébergement Complet Internat;Centre Hébergement & Réinsertion Sociale (C.H.R.S.);6335168.2;706746.4;CHRS  TRAIT D'UNION;CENTRE D'HÉBERGEMENT ET DE RÉADAPTATION SOCIALE;8;145;12;AVEYRON;Tous publics en difficulté;3.0842839839406633;44.11548570818638;Social / Hébergement;Hébergement;12145
